39,"Kubo, Tite",https://myanimelist.net/people/1880/Tite_Kubo
40,"Yabuki, Kentarou",https://myanimelist.net/people/1900/Kentarou_Yabuki
41,"Watsuki, Nobuhiro",https://myanimelist.net/people/1890/Nobuhiro_Watsuki
42,"Toriyama, Akira",https://myanimelist.net/people/1901/Akira_Toriyama
43,"Inagaki, Riichiro",https://myanimelist.net/people/1902/Riichiro_Inagaki
43,"Murata, Yusuke",https://myanimelist.net/people/1903/Yusuke_Murata
44,"Sorachi, Hideaki",https://myanimelist.net/people/1904/Hideaki_Sorachi
45,"Kawashita, Mizuki",https://myanimelist.net/people/1905/Mizuki_Kawashita
46,"Horibe, Takeo",https://myanimelist.net/people/1906/Takeo_Horibe
47,"Amano, Akira",https://myanimelist.net/people/1907/Akira_Amano
48,"Kano, Yasuhiro",https://myanimelist.net/people/1908/Yasuhiro_Kano
49,"Konomi, Takeshi",https://myanimelist.net/people/1909/Takeshi_Konomi
50,"Takei, Hiroyuki",https://myanimelist.net/people/1910/Hiroyuki_Takei
51,"Inoue, Takehiko",https://myanimelist.net/people/1911/Takehiko_Inoue
52,"Higuchi, Daisuke",https://myanimelist.net/people/1912/Daisuke_Higuchi
53,"Togashi, Yoshihiro",https://myanimelist.net/people/1893/Yoshihiro_Togashi
54,"Takahashi, Kazuki",https://myanimelist.net/people/1913/Kazuki_Takahashi
55,"Maki, Youko",https://myanimelist.net/people/1914/Youko_Maki
56,"Mizusawa, Megumi",https://myanimelist.net/people/1915/Megumi_Mizusawa
57,"Nakajo, Hisaya",https://myanimelist.net/people/1916/Hisaya_Nakajo
58,Emura,https://myanimelist.net/people/1917/Emura
59,"Nakamura, Shungiku",https://myanimelist.net/people/1918/Shungiku_Nakamura
60,"Furuya, Usamaru",https://myanimelist.net/people/1919/Usamaru_Furuya
61,"Takakura, Row",https://myanimelist.net/people/1920/Row_Takakura
62,"Asahina, Yuuya",https://myanimelist.net/people/1921/Yuuya_Asahina
63,"Akaishi, Michiyo",https://myanimelist.net/people/1922/Michiyo_Akaishi
64,"Enomoto, Chizuru",https://myanimelist.net/people/1923/Chizuru_Enomoto
65,"Shinjou, Mayu",https://myanimelist.net/people/2190/Mayu_Shinjou
65,"Minami, Kanan",https://myanimelist.net/people/2191/Kanan_Minami
65,"Shigano, Iori",https://myanimelist.net/people/3800/Iori_Shigano
65,"Ayukawa, Mio",https://myanimelist.net/people/3887/Mio_Ayukawa
65,"Kousaka, Yuuka",https://myanimelist.net/people/3888/Yuuka_Kousaka
65,"Sakurai, Miya",https://myanimelist.net/people/3889/Miya_Sakurai
65,"Masuzaki, Yoshino",https://myanimelist.net/people/3890/Yoshino_Masuzaki
66,"Koga, Ryoichi",https://myanimelist.net/people/1924/Ryoichi_Koga
67,"Hoshino, Yukinobu",https://myanimelist.net/people/1925/Yukinobu_Hoshino
68,"Kubo, Mitsurou",https://myanimelist.net/people/1926/Mitsurou_Kubo
69,"Miyawaki, Yukino",https://myanimelist.net/people/1927/Yukino_Miyawaki
70,"Shiono, Etorouji",https://myanimelist.net/people/1928/Etorouji_Shiono
71,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
72,"Akahori, Satoru",https://myanimelist.net/people/2460/Satoru_Akahori
72,"Deguchi, Ryuusei",https://myanimelist.net/people/4050/Ryuusei_Deguchi
73,Oh! Great,https://myanimelist.net/people/1932/Oh_Great
74,Oh! Great,https://myanimelist.net/people/1932/Oh_Great
75,"Fumizuki, Kou",https://myanimelist.net/people/1933/Kou_Fumizuki
76,"Ragawa, Marimo",https://myanimelist.net/people/1934/Marimo_Ragawa
77,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
78,"Shurei, Kouyu",https://myanimelist.net/people/1935/Kouyu_Shurei
79,"Shinohara, Chie",https://myanimelist.net/people/1936/Chie_Shinohara
80,CLAMP,https://myanimelist.net/people/1877/CLAMP
81,"Amano, Kozue",https://myanimelist.net/people/1937/Kozue_Amano
83,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
84,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
85,"Azuma, Kiyohiko",https://myanimelist.net/people/1939/Kiyohiko_Azuma
86,"Tanemura, Arina",https://myanimelist.net/people/1878/Arina_Tanemura
87,"Kinoshita, Sakura",https://myanimelist.net/people/1940/Sakura_Kinoshita
87,"Higashiyama, Kazuko",https://myanimelist.net/people/1941/Kazuko_Higashiyama
88,"Nanase, Aoi",https://myanimelist.net/people/1942/Aoi_Nanase
89,"Fujii, Mihona",https://myanimelist.net/people/1943/Mihona_Fujii
90,"Kouga, Yun",https://myanimelist.net/people/1944/Yun_Kouga
91,"Yoshizumi, Wataru",https://myanimelist.net/people/1945/Wataru_Yoshizumi
92,"Takeuchi, Naoko",https://myanimelist.net/people/1946/Naoko_Takeuchi
93,"Sugisaki, Yukiru",https://myanimelist.net/people/1947/Yukiru_Sugisaki
94,"Sugisaki, Yukiru",https://myanimelist.net/people/1947/Yukiru_Sugisaki
95,"Sugisaki, Yukiru",https://myanimelist.net/people/1947/Yukiru_Sugisaki
96,"Sugisaki, Yukiru",https://myanimelist.net/people/1947/Yukiru_Sugisaki
97,PEACH‐PIT,https://myanimelist.net/people/1948/PEACH‐PIT
98,PEACH‐PIT,https://myanimelist.net/people/1948/PEACH‐PIT
99,PEACH‐PIT,https://myanimelist.net/people/1948/PEACH‐PIT
100,PEACH‐PIT,https://myanimelist.net/people/1948/PEACH‐PIT
101,PEACH‐PIT,https://myanimelist.net/people/1948/PEACH‐PIT
102,"Takaya, Natsuki",https://myanimelist.net/people/1873/Natsuki_Takaya
103,"Mutou, Hiromu",https://myanimelist.net/people/1949/Hiromu_Mutou
104,"Azuma, Kiyohiko",https://myanimelist.net/people/1939/Kiyohiko_Azuma
105,"Tanabe, Yellow",https://myanimelist.net/people/1950/Yellow_Tanabe
106,CLAMP,https://myanimelist.net/people/1877/CLAMP
107,CLAMP,https://myanimelist.net/people/1877/CLAMP
108,CLAMP,https://myanimelist.net/people/1877/CLAMP
109,CLAMP,https://myanimelist.net/people/1877/CLAMP
110,"Akamatsu, Ken",https://myanimelist.net/people/1883/Ken_Akamatsu
111,"Ditama, Bow",https://myanimelist.net/people/1951/Bow_Ditama
111,"Nakayama, Bunjuro",https://myanimelist.net/people/1952/Bunjuro_Nakayama
112,CLAMP,https://myanimelist.net/people/1877/CLAMP
113,CLAMP,https://myanimelist.net/people/1877/CLAMP
114,"Azuma, Mayumi",https://myanimelist.net/people/1953/Mayumi_Azuma
115,"Azuma, Mayumi",https://myanimelist.net/people/1953/Mayumi_Azuma
116,"Hamazaki, Tatsuya",https://myanimelist.net/people/1955/Tatsuya_Hamazaki
116,"Morita, Yuzuka",https://myanimelist.net/people/6294/Yuzuka_Morita
117,"Hamazaki, Tatsuya",https://myanimelist.net/people/1955/Tatsuya_Hamazaki
117,"Idumi, Rei",https://myanimelist.net/people/2348/Rei_Idumi
118,CLAMP,https://myanimelist.net/people/1877/CLAMP
119,CLAMP,https://myanimelist.net/people/1877/CLAMP
120,"Tsukiji, Toshihiko",https://myanimelist.net/people/1957/Toshihiko_Tsukiji
120,"Komatsu, E-ji",https://myanimelist.net/people/2866/E-ji_Komatsu
121,"Park, Hee Jung",https://myanimelist.net/people/1956/Hee_Jung_Park
122,"Yoon, Jae Ho",https://myanimelist.net/people/1958/Jae_Ho_Yoon
123,"Sakurazawa, Erica",https://myanimelist.net/people/1960/Erica_Sakurazawa
124,"Amano, Kozue",https://myanimelist.net/people/1937/Kozue_Amano
125,"Lee, So Young",https://myanimelist.net/people/1961/So_Young_Lee
126,"Park, Jin-Hwan",https://myanimelist.net/people/1962/Jin-Hwan_Park
127,"Park, Sang-Sun",https://myanimelist.net/people/1963/Sang-Sun_Park
128,"Akino, Matsuri",https://myanimelist.net/people/1959/Matsuri_Akino
129,"Yamaguchi, Masakazu",https://myanimelist.net/people/1964/Masakazu_Yamaguchi
130,CLAMP,https://myanimelist.net/people/1877/CLAMP
131,"Sakurazawa, Erica",https://myanimelist.net/people/1960/Erica_Sakurazawa
132,"Kurumada, Masami",https://myanimelist.net/people/1999/Masami_Kurumada
133,CLAMP,https://myanimelist.net/people/1877/CLAMP
134,"Anzai, Nobuyuki",https://myanimelist.net/people/1966/Nobuyuki_Anzai
135,"Anzai, Nobuyuki",https://myanimelist.net/people/1966/Nobuyuki_Anzai
135,"Hoshino, Koichiro",https://myanimelist.net/people/8021/Koichiro_Hoshino
136,"Anzai, Nobuyuki",https://myanimelist.net/people/1966/Nobuyuki_Anzai
137,"Kurata, Hideyuki",https://myanimelist.net/people/1967/Hideyuki_Kurata
137,"Yamada, Shutarou",https://myanimelist.net/people/2566/Shutarou_Yamada
138,"Mikimoto, Haruhiko",https://myanimelist.net/people/1968/Haruhiko_Mikimoto
139,"Hakase, Mizuki",https://myanimelist.net/people/1969/Mizuki_Hakase
140,"Omishi, Rei",https://myanimelist.net/people/1970/Rei_Omishi
140,"Akahori, Satoru",https://myanimelist.net/people/2460/Satoru_Akahori
141,"Shiozaki, Yuji",https://myanimelist.net/people/1971/Yuji_Shiozaki
142,"Taguchi, Masayuki",https://myanimelist.net/people/1972/Masayuki_Taguchi
142,"Takami, Koushun",https://myanimelist.net/people/1973/Koushun_Takami
143,"Mihara, Mitsukazu",https://myanimelist.net/people/1974/Mitsukazu_Mihara
144,Shamneko,https://myanimelist.net/people/1975/Shamneko
145,"Sakuishi, Harold",https://myanimelist.net/people/1976/Harold_Sakuishi
146,"Sakurazawa, Erica",https://myanimelist.net/people/1960/Erica_Sakurazawa
147,"Watanabe, Yoshitomo",https://myanimelist.net/people/1977/Yoshitomo_Watanabe
148,"Park, Eun Ah",https://myanimelist.net/people/1997/Eun_Ah_Park
149,"Nihei, Tsutomu",https://myanimelist.net/people/2000/Tsutomu_Nihei
150,"Park, Min-Seo",https://myanimelist.net/people/2055/Min-Seo_Park
151,"Shimizu, Aki",https://myanimelist.net/people/2059/Aki_Shimizu
151,"Okuse, Saki",https://myanimelist.net/people/2062/Saki_Okuse
152,"Tamakoshi, Hiroyuki",https://myanimelist.net/people/2077/Hiroyuki_Tamakoshi
152,"Itabashi, Masahiro",https://myanimelist.net/people/2080/Masahiro_Itabashi
153,"Tamakoshi, Hiroyuki",https://myanimelist.net/people/2077/Hiroyuki_Tamakoshi
153,"Itabashi, Masahiro",https://myanimelist.net/people/2080/Masahiro_Itabashi
155,"Sugisaki, Yukiru",https://myanimelist.net/people/1947/Yukiru_Sugisaki
155,"Tomino, Yoshiyuki",https://myanimelist.net/people/2337/Yoshiyuki_Tomino
156,"Hatori, Bisco",https://myanimelist.net/people/1895/Bisco_Hatori
157,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
158,"Inada, Shiho",https://myanimelist.net/people/2131/Shiho_Inada
158,"Ono, Fuyumi",https://myanimelist.net/people/2723/Fuyumi_Ono
159,"Ono, Youichirou",https://myanimelist.net/people/2134/Youichirou_Ono
159,"Miyabe, Miyuki",https://myanimelist.net/people/3973/Miyuki_Miyabe
160,"Kobayashi, Jin",https://myanimelist.net/people/2135/Jin_Kobayashi
161,"Watase, Nozomi",https://myanimelist.net/people/2167/Nozomi_Watase
162,"Minekura, Kazuya",https://myanimelist.net/people/2182/Kazuya_Minekura
163,"Tsuzuki, Setsuri",https://myanimelist.net/people/2183/Setsuri_Tsuzuki
163,Otsuichi,https://myanimelist.net/people/2765/Otsuichi
164,"Fukuyama, Ryoco",https://myanimelist.net/people/2184/Ryoco_Fukuyama
165,"Fukushima, Haruka",https://myanimelist.net/people/2185/Haruka_Fukushima
166,"Saenagi, Ryou",https://myanimelist.net/people/2186/Ryou_Saenagi
167,"Yeo, Beop-Ryong",https://myanimelist.net/people/2101/Beop-Ryong_Yeo
167,"Park, Hui-Jin",https://myanimelist.net/people/2187/Hui-Jin_Park
168,"Choi, Il-ho",https://myanimelist.net/people/2188/Il-ho_Choi
168,"Shin, Eui-Chul",https://myanimelist.net/people/2189/Eui-Chul_Shin
169,"Inui, Sekihiko",https://myanimelist.net/people/2192/Sekihiko_Inui
169,Aquaplus,https://myanimelist.net/people/2193/Aquaplus
170,"Momochi, Reiko",https://myanimelist.net/people/2194/Reiko_Momochi
171,"Momochi, Reiko",https://myanimelist.net/people/2194/Reiko_Momochi
172,"Okamoto, Keiko",https://myanimelist.net/people/2195/Keiko_Okamoto
172,"Asamiya, Kia",https://myanimelist.net/people/2233/Kia_Asamiya
173,"Watanabe, Shinichirou",https://myanimelist.net/people/2009/Shinichirou_Watanabe
173,"Nanten, Yutaka",https://myanimelist.net/people/2196/Yutaka_Nanten
173,"Yatate, Hajime",https://myanimelist.net/people/2197/Hajime_Yatate
174,"Kuga, Cain",https://myanimelist.net/people/2198/Cain_Kuga
175,ZUN,https://myanimelist.net/people/2003/ZUN
175,"Matsukura, Nemu",https://myanimelist.net/people/4549/Nemu_Matsukura
176,"Zappa, Gou",https://myanimelist.net/people/2004/Gou_Zappa
176,"Takeuchi, Sakura",https://myanimelist.net/people/6247/Sakura_Takeuchi
177,"Zappa, Gou",https://myanimelist.net/people/2004/Gou_Zappa
177,"Fujima, Takuya",https://myanimelist.net/people/2256/Takuya_Fujima
178,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
179,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
179,"Eiki, Eiki",https://myanimelist.net/people/2236/Eiki_Eiki
180,"Hanafubuki, Sakurako",https://myanimelist.net/people/3427/Sakurako_Hanafubuki
181,"Mikamoto, Rei",https://myanimelist.net/people/2200/Rei_Mikamoto
182,"Hirai, Kazumasa",https://myanimelist.net/people/2201/Kazumasa_Hirai
182,"Yang, Kyung-il",https://myanimelist.net/people/2202/Kyung-il_Yang
183,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
184,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
185,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
186,"Ohmi, Tomu",https://myanimelist.net/people/2203/Tomu_Ohmi
187,"Ohmi, Tomu",https://myanimelist.net/people/2203/Tomu_Ohmi
188,"Ohmi, Tomu",https://myanimelist.net/people/2203/Tomu_Ohmi
190,"Ando, Natsumi",https://myanimelist.net/people/2390/Natsumi_Ando
191,"Kawaguchi, Kaiji",https://myanimelist.net/people/2204/Kaiji_Kawaguchi
192,"Kasama, Rumi",https://myanimelist.net/people/2205/Rumi_Kasama
193,"Nakaji, Yuki",https://myanimelist.net/people/2208/Yuki_Nakaji
194,"Kudo, Kazuya",https://myanimelist.net/people/2206/Kazuya_Kudo
194,"Ikegami, Ryouichi",https://myanimelist.net/people/2207/Ryouichi_Ikegami
195,"Yasunaga, Kei",https://myanimelist.net/people/2209/Kei_Yasunaga
196,"Higuri, You",https://myanimelist.net/people/2244/You_Higuri
197,"Fuwa, Shinri",https://myanimelist.net/people/2210/Shinri_Fuwa
198,"Fuwa, Shinri",https://myanimelist.net/people/2210/Shinri_Fuwa
199,"Takahashi, Rumiko",https://myanimelist.net/people/1891/Rumiko_Takahashi
200,"Fuwa, Shinri",https://myanimelist.net/people/2210/Shinri_Fuwa
201,"Yuuki, Masami",https://myanimelist.net/people/2011/Masami_Yuuki
202,"Tateno, Makoto",https://myanimelist.net/people/2211/Makoto_Tateno
203,"Natsumizu, Ritsu",https://myanimelist.net/people/2214/Ritsu_Natsumizu
204,"Konno, Keiko",https://myanimelist.net/people/2215/Keiko_Konno
205,"Fujiyama, Hyouta",https://myanimelist.net/people/2212/Hyouta_Fujiyama
206,"Kondo, Kazuhisa",https://myanimelist.net/people/2213/Kazuhisa_Kondo
207,"Kuwabara, Yuko",https://myanimelist.net/people/2216/Yuko_Kuwabara
208,"Takahashi, Mako",https://myanimelist.net/people/2217/Mako_Takahashi
209,"Yoshinaga, Fumi",https://myanimelist.net/people/2065/Fumi_Yoshinaga
211,"Kawai, Touko",https://myanimelist.net/people/2218/Touko_Kawai
212,"Maeda, Tomo",https://myanimelist.net/people/2219/Tomo_Maeda
213,"Suzuki, Serubo",https://myanimelist.net/people/2221/Serubo_Suzuki
213,"Honami, Yukine",https://myanimelist.net/people/2222/Yukine_Honami
214,"Yasuhiko, Yoshikazu",https://myanimelist.net/people/2220/Yoshikazu_Yasuhiko
214,"Tomino, Yoshiyuki",https://myanimelist.net/people/2337/Yoshiyuki_Tomino
215,Pure,https://myanimelist.net/people/4515/Pure
216,"Momose, Takeaki",https://myanimelist.net/people/2223/Takeaki_Momose
216,"Izubuchi, Yutaka",https://myanimelist.net/people/4075/Yutaka_Izubuchi
217,"Hoshino, Lily",https://myanimelist.net/people/2224/Lily_Hoshino
218,"Koujima, Nazuki",https://myanimelist.net/people/2225/Nazuki_Koujima
219,"Kawashima, Tadashi",https://myanimelist.net/people/2226/Tadashi_Kawashima
219,Adachitoka,https://myanimelist.net/people/6644/Adachitoka
220,"Midorikawa, Shin",https://myanimelist.net/people/2227/Shin_Midorikawa
221,"Yamada, Fuutarou",https://myanimelist.net/people/2228/Fuutarou_Yamada
221,"Segawa, Masaki",https://myanimelist.net/people/2408/Masaki_Segawa
222,"Ubukata, Tow",https://myanimelist.net/people/2229/Tow_Ubukata
222,"Yumeji, Kiriko",https://myanimelist.net/people/4073/Kiriko_Yumeji
223,"Negishi, Kyouko",https://myanimelist.net/people/2230/Kyouko_Negishi
224,"Matsumoto, Kazura",https://myanimelist.net/people/2231/Kazura_Matsumoto
225,"Yamada, Yugi",https://myanimelist.net/people/2232/Yugi_Yamada
226,"Yamada, Yugi",https://myanimelist.net/people/2232/Yugi_Yamada
227,"Yamada, Yugi",https://myanimelist.net/people/2232/Yugi_Yamada
228,"Asamiya, Kia",https://myanimelist.net/people/2233/Kia_Asamiya
229,"Mochizuki, Minetaro",https://myanimelist.net/people/2287/Minetaro_Mochizuki
230,"Yumeka, Sumomo",https://myanimelist.net/people/2867/Sumomo_Yumeka
233,Homerun Ken,https://myanimelist.net/people/2234/Homerun_Ken
234,"Yamada, Yugi",https://myanimelist.net/people/2232/Yugi_Yamada
235,"Yamada, Yugi",https://myanimelist.net/people/2232/Yugi_Yamada
236,"Tsuge, Amayo",https://myanimelist.net/people/2235/Amayo_Tsuge
237,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
237,"Eiki, Eiki",https://myanimelist.net/people/2236/Eiki_Eiki
238,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
238,"Eiki, Eiki",https://myanimelist.net/people/2236/Eiki_Eiki
239,"Honami, Yukine",https://myanimelist.net/people/2222/Yukine_Honami
239,"Kazumi, Maki",https://myanimelist.net/people/2237/Maki_Kazumi
240,"Yoshinaga, Fumi",https://myanimelist.net/people/2065/Fumi_Yoshinaga
241,"Yumeka, Sumomo",https://myanimelist.net/people/2867/Sumomo_Yumeka
242,"Kujou, Aoi",https://myanimelist.net/people/2238/Aoi_Kujou
243,"Asamiya, Kia",https://myanimelist.net/people/2233/Kia_Asamiya
244,"Kawachi, Izumi",https://myanimelist.net/people/2239/Izumi_Kawachi
245,"Yamagata, Satomi",https://myanimelist.net/people/2240/Satomi_Yamagata
246,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
247,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
248,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
249,"Tsuda, Mikiyo",https://myanimelist.net/people/2005/Mikiyo_Tsuda
250,"Yoshinaga, Fumi",https://myanimelist.net/people/2065/Fumi_Yoshinaga
251,"Miyagi, Tooko",https://myanimelist.net/people/2243/Tooko_Miyagi
252,"Higuri, You",https://myanimelist.net/people/2244/You_Higuri
253,"Okuda, Hitoshi",https://myanimelist.net/people/2242/Hitoshi_Okuda
254,"Hoshino, Lily",https://myanimelist.net/people/2224/Lily_Hoshino
255,"Tateno, Makoto",https://myanimelist.net/people/2211/Makoto_Tateno
256,"Itsuki, Kaname",https://myanimelist.net/people/2245/Kaname_Itsuki
257,"Nakamura, Shungiku",https://myanimelist.net/people/1918/Shungiku_Nakamura
258,"Ishida, Ira",https://myanimelist.net/people/2246/Ira_Ishida
258,"Aritou, Sena",https://myanimelist.net/people/2247/Sena_Aritou
259,"Takamure, Tamotsu",https://myanimelist.net/people/2248/Tamotsu_Takamure
259,"Maeda, Sakae",https://myanimelist.net/people/3819/Sakae_Maeda
260,"Tateno, Makoto",https://myanimelist.net/people/2211/Makoto_Tateno
261,"Yamagata, Satomi",https://myanimelist.net/people/2240/Satomi_Yamagata
262,"Yoshinaga, Fumi",https://myanimelist.net/people/2065/Fumi_Yoshinaga
263,"Kawai, Touko",https://myanimelist.net/people/2218/Touko_Kawai
264,"Honami, Yukine",https://myanimelist.net/people/2222/Yukine_Honami
264,"Takaguchi, Satosumi",https://myanimelist.net/people/2249/Satosumi_Takaguchi
265,"Honjou, Rie",https://myanimelist.net/people/2250/Rie_Honjou
266,"Konno, Keiko",https://myanimelist.net/people/2215/Keiko_Konno
267,"Hirano, Kouta",https://myanimelist.net/people/2251/Kouta_Hirano
268,"Lee, Vin",https://myanimelist.net/people/2252/Vin_Lee
269,"Iida, Haruko",https://myanimelist.net/people/2253/Haruko_Iida
270,"Kaneko, Shinya",https://myanimelist.net/people/2254/Shinya_Kaneko
271,"Tachikawa, Megumi",https://myanimelist.net/people/2255/Megumi_Tachikawa
272,"Fujima, Takuya",https://myanimelist.net/people/2256/Takuya_Fujima
273,"Yoon, In-Wan",https://myanimelist.net/people/2049/In-Wan_Yoon
273,"Yoon, Seung-Ki",https://myanimelist.net/people/2085/Seung-Ki_Yoon
273,"Yang, Kyung-il",https://myanimelist.net/people/2202/Kyung-il_Yang
273,"Lee, Vin",https://myanimelist.net/people/2252/Vin_Lee
273,"Park, Sung-Woo",https://myanimelist.net/people/2259/Sung-Woo_Park
273,"Kim, Tae-Hyung",https://myanimelist.net/people/2440/Tae-Hyung_Kim
273,"Byun, Byung Jun",https://myanimelist.net/people/6310/Byung_Jun_Byun
274,"Shiki, Satoshi",https://myanimelist.net/people/2257/Satoshi_Shiki
275,"Hasumi, Toui",https://myanimelist.net/people/2278/Toui_Hasumi
276,"Manabe, Shohei",https://myanimelist.net/people/2261/Shohei_Manabe
277,Kara,https://myanimelist.net/people/2262/Kara
277,"Lee, Ji Hyong",https://myanimelist.net/people/2263/Ji_Hyong_Lee
277,"Lee, Soome",https://myanimelist.net/people/7624/Soome_Lee
277,"Lee, Yunhee",https://myanimelist.net/people/7627/Yunhee_Lee
278,"Kim, Jae-Hwan",https://myanimelist.net/people/2265/Jae-Hwan_Kim
278,"Na, In-Soo",https://myanimelist.net/people/2266/In-Soo_Na
279,"Takaku, Shouko",https://myanimelist.net/people/2268/Shouko_Takaku
279,"Sasaki, Teiko",https://myanimelist.net/people/28001/Teiko_Sasaki
280,"Shino, Natsuho",https://myanimelist.net/people/2270/Natsuho_Shino
281,"Kawai, Chigusa",https://myanimelist.net/people/2271/Chigusa_Kawai
282,"Yamada, Sakurako",https://myanimelist.net/people/2272/Sakurako_Yamada
283,"Yatate, Hajime",https://myanimelist.net/people/2197/Hajime_Yatate
283,"Ariga, Hitoshi",https://myanimelist.net/people/2269/Hitoshi_Ariga
284,"Takanaga, Hinako",https://myanimelist.net/people/2273/Hinako_Takanaga
285,"Higashizato, Kirico",https://myanimelist.net/people/2275/Kirico_Higashizato
286,"Hidaka, Shoko",https://myanimelist.net/people/2276/Shoko_Hidaka
287,"Chayamachi, Suguro",https://myanimelist.net/people/2274/Suguro_Chayamachi
288,"Hasumi, Toui",https://myanimelist.net/people/2278/Toui_Hasumi
289,"Rhim, Ju-Yeon",https://myanimelist.net/people/2277/Ju-Yeon_Rhim
290,"Takaku, Shouko",https://myanimelist.net/people/2268/Shouko_Takaku
290,"Gotou, Shinobu",https://myanimelist.net/people/2281/Shinobu_Gotou
291,"Yamada, Yugi",https://myanimelist.net/people/2232/Yugi_Yamada
292,"Takaido, Akemi",https://myanimelist.net/people/2282/Akemi_Takaido
293,"Fujiyama, Hyouta",https://myanimelist.net/people/2212/Hyouta_Fujiyama
